ID,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
0.0,0.0031613612081855536,0.06240013986825943,-0.015261531807482243,0.2205670177936554,-0.04786704480648041,0.3515346050262451,0.4493289291858673,0.7131736278533936,0.8998934030532837,-0.39371490478515625,-0.12428800761699677,0.007929052226245403,0.04979468882083893,0.06125134602189064,-1.1844425201416016,0.17820122838020325,0.04828192666172981,1.3071868419647217,2.2355258464813232,-0.6086226105690002,-0.48273035883903503,0.1481468677520752,0.10733730345964432,-0.05973891541361809,-0.04502590745687485,0.0979313775897026,-0.1026010513305664,0.12834016978740692,-0.18772658705711365,0.2961246371269226,-0.12917949259281158,0.028988316655158997,9.502378463745117,28.246423721313477,-3.0299134254455566,36.666099548339844,-19.706453323364258,43.762237548828125,-36.88023376464844,-11.395956039428711,13.726655006408691,2.907197952270508,9.915499687194824,-9.012939453125,-48.94077682495117,3.0906190872192383,8.056966781616211,8.493656158447266,67.84181213378906,63.45854187011719,11.422618865966797,-46.12923049926758,-22.45378303527832,-2.6619644165039062,36.33014678955078,46.62555694580078,-13.591033935546875,34.689727783203125,-7.677897930145264,-58.02754592895508,-4.426400184631348,-23.28529930114746,16.91672706604004,21.095977783203125,212.93931579589844,-118.1949691772461,11.002215385437012,-100.88884735107422,-84.73057556152344,-6.152446746826172,11.596701622009277,38.71949768066406,44.135616302490234,-70.0560302734375,31.103281021118164,55.087371826171875,-44.942386627197266,-29.60236167907715,-8.782278060913086,-20.735149383544922
1.0,0.0015980935422703624,0.018868615850806236,0.013725560158491135,0.034406352788209915,0.09532297402620316,0.15885865688323975,0.19999805092811584,0.35263288021087646,0.39376792311668396,-0.14723247289657593,-0.043815407902002335,-0.013535766862332821,-0.0038757233414798975,-0.014968683943152428,0.9760255217552185,-0.03715982660651207,0.032966095954179764,0.3158450424671173,0.33149659633636475,0.533424437046051,0.3316081166267395,0.2196897715330124,0.01651090756058693,-0.08912380039691925,0.16295598447322845,0.2420276254415512,-0.20847322046756744,0.43266597390174866,-0.6688259243965149,0.7709257006645203,0.780620813369751,0.4913419485092163,8.677675247192383,28.242238998413086,4.02653694152832,50.93256759643555,-16.676685333251953,-48.22883605957031,-53.52534866333008,9.020812034606934,-4.8479509353637695,-3.0516927242279053,21.65945053100586,-6.30209493637085,26.299345016479492,1.6542667150497437,-5.673229694366455,-3.445866107940674,49.69948196411133,52.814395904541016,0.029803840443491936,-27.48432731628418,-44.745723724365234,4.13983154296875,3.1605801582336426,-36.566856384277344,-70.89227294921875,88.59886932373047,-32.154762268066406,8.124621391296387,11.59524917602539,-15.783418655395508,9.658085823059082,-19.919355392456055,323.1573791503906,-108.85188293457031,-131.485595703125,-55.27101516723633,-74.75244140625,12.994217872619629,-83.1352767944336,-52.35212707519531,28.03466033935547,6.052619934082031,92.55287170410156,-76.33263397216797,-15.444985389709473,-33.38510513305664,-14.975667953491211,-8.121818542480469
2.0,0.27554208040237427,1.1622800827026367,-0.5416717529296875,5.73052978515625,9.774513244628906,-0.20726819336414337,-0.27901706099510193,-1.6001362800598145,-0.5157749652862549,-0.24258853495121002,0.04235218092799187,0.1975003480911255,0.15440039336681366,-0.0014805831015110016,-1.3552671670913696,0.19515544176101685,4.514909744262695,30.31676483154297,49.392574310302734,75.13131713867188,-7.001148223876953,-2.027930974960327,1.0812700986862183,-2.1233625411987305,0.586724579334259,0.06483855098485947,0.33724287152290344,-3.4183268547058105,0.6765042543411255,-0.270183265209198,-1.093313217163086,-1.5375378131866455,22.5247745513916,59.019752502441406,-5.672807693481445,85.3481674194336,-23.622589111328125,-59.95909118652344,70.62033081054688,-43.78895950317383,-9.51246452331543,-7.849069595336914,-29.765029907226562,-4.678475379943848,-29.80719757080078,2.9950432777404785,-9.892374992370605,-4.064944267272949,313.25390625,114.85633850097656,-85.41265869140625,-63.843101501464844,-55.58736801147461,-82.90460205078125,-103.4435806274414,-19.463300704956055,-6.5914225578308105,-43.1402473449707,-72.86141967773438,41.02375030517578,-18.23581886291504,23.780986785888672,-6.15490198135376,-13.54847526550293,507.32464599609375,-42.3403434753418,-53.77157211303711,-93.30308532714844,98.32743072509766,-55.84449005126953,97.07511901855469,-44.72526550292969,46.7529296875,-16.460296630859375,-44.33802795410156,-78.10151672363281,62.51776123046875,15.035451889038086,-36.993587493896484,-53.67411422729492
3.0,-7.053758188999812e-17,2.8329265948606568e-14,-2.412857782498057e-13,2.174054859749308e-11,-1.8921880950983905e-08,-4.06295175281457e-09,7.898957044005783e-10,6.276660302617643e-10,-1.1919738085452991e-08,-4.859422642056188e-09,4.597705771658411e-09,1.9264833284182714e-08,9.07727137899883e-09,6.016773568262579e-08,1.1780076469847245e-08,1.288762097040319e-09,0.0,-4.323380253112722e-15,1.2062873605138717e-15,-3.8416462394032236e-13,2.9580300875409193e-08,2.723933789638977e-08,-8.640186166530839e-08,-1.3055368697223457e-07,1.8407956758892396e-07,7.79316788879214e-09,5.890489163107304e-08,-8.444650489991545e-08,1.1747263783945527e-07,-5.2527912686173295e-08,-5.549052772835239e-08,-9.638488229768427e-09,0.0,-8.544305094991458e-15,-1.230454269290221e-15,4.085030653588201e-13,-3.725217356809196e-10,1.3131589149395495e-08,8.039703125461983e-09,1.987652042956256e-09,4.594549629644007e-09,1.4494431210820835e-09,-8.529803530166191e-10,-9.250792132320385e-09,2.0378003728893646e-09,-5.533585145656161e-09,6.869263380337998e-09,-6.965787502366538e-09,0.0,1.2350651778418945e-14,-6.448150119322399e-14,-4.2065729697303433e-14,-2.2138488375844645e-08,-1.8673262047741446e-07,-4.3154873452522224e-08,-2.86693424556006e-08,-1.8274699087328372e-08,3.533263281951804e-08,-1.7761136916760734e-07,2.5108164436460356e-08,3.1088376317711663e-08,8.362165004882627e-08,-6.33968753049885e-08,-1.8278397462268003e-08,0.0,-4.752964910478671e-17,-2.3195201049588596e-14,-5.050699984111839e-13,-5.7371146028328823e-11,1.3923018293837686e-10,-1.0242264675275337e-10,-4.6097053257865284e-11,-9.397721489889932e-11,-1.9031023423821125e-09,7.204764007617825e-10,2.4894889968929412e-11,-8.470116275027806e-10,-8.457816669249496e-10,-9.685569013484496e-10,-2.5440496931317114e-10
4.0,0.24455349147319794,0.10072995722293854,0.7294281125068665,0.01893484964966774,0.00361653883010149,-0.049176305532455444,0.0012129994574934244,-0.008819018490612507,0.017199011519551277,0.015584082342684269,0.025585288181900978,-0.01869264245033264,0.01864604838192463,-0.14182710647583008,-0.03194127976894379,-0.1384056657552719,3.3511781692504883,0.18583567440509796,-0.050320424139499664,-0.27325913310050964,0.17243067920207977,0.21142132580280304,0.0705268457531929,-0.32897090911865234,0.04873804748058319,-0.2197973132133484,0.8021239042282104,0.7119655013084412,-2.832059860229492,5.604733467102051,0.7526364922523499,-2.4380877017974854,146.1575164794922,-43.494503021240234,101.07856750488281,7.021042823791504,-0.2776055932044983,-0.7556872963905334,5.62803316116333,-1.1128008365631104,-1.9431490898132324,-1.6267297267913818,4.317603588104248,1.6310011148452759,-1.5678797960281372,1.7512578964233398,1.1372746229171753,1.5547746419906616,202.31396484375,-174.12733459472656,-54.68276596069336,-59.85261154174805,-56.022613525390625,73.6497573852539,-6.752776622772217,-4.9170989990234375,-0.9609774947166443,1.4089384078979492,8.303804397583008,0.03729020059108734,3.1270194053649902,7.1896514892578125,-19.11850357055664,-0.4368797838687897,371.0525207519531,185.24339294433594,-35.57592010498047,-73.47782135009766,-124.93496704101562,-86.14977264404297,14.498514175415039,-21.3164119720459,-50.811256408691406,0.7157869935035706,3.592418670654297,8.04047966003418,3.5020651817321777,-5.549160003662109,10.588929176330566,-6.207735538482666
5.0,0.07136538624763489,-0.006342295557260513,0.007423611357808113,-0.0009445858304388821,-0.004107457119971514,-0.004771660082042217,-0.00014748198736924678,-0.004055746365338564,0.006059510633349419,0.0010291959624737501,0.0035971999168395996,-0.002018506405875087,0.0052423058077692986,-0.025520149618387222,-0.0020512212067842484,-0.03948959708213806,1.565794825553894,-0.10903271287679672,-0.002165434416383505,-0.07146312296390533,-0.005333458073437214,-0.0742979645729065,0.0064148008823394775,-0.04724515974521637,0.002124031540006399,-0.0017729876562952995,0.03662446513772011,0.0245518796145916,-0.027290236204862595,0.0744333267211914,0.00853872299194336,-0.05215057358145714,7.476716995239258,-1.3248786926269531,4.355101585388184,0.417490154504776,0.39356619119644165,-0.8679976463317871,1.3444526195526123,-1.0230604410171509,-0.29979008436203003,-0.08351598680019379,0.07510489225387573,-0.20750629901885986,-1.36520254611969,1.1695318222045898,-0.24155265092849731,0.28338372707366943,97.2333755493164,-65.98961639404297,-107.86881256103516,4.6768903732299805,-5.542296409606934,-53.771400451660156,-18.734878540039062,8.696418762207031,5.1392412185668945,7.178325653076172,11.169126510620117,-4.883288860321045,8.798745155334473,-7.457513809204102,-2.6782710552215576,7.033173561096191,154.21376037597656,139.2501983642578,-110.93656921386719,-38.14763641357422,86.36046600341797,-10.149317741394043,-26.828447341918945,-20.434839248657227,58.44331741333008,-8.876383781433105,-16.823711395263672,29.134624481201172,4.702730178833008,23.876785278320312,-16.523914337158203,13.736897468566895
6.0,0.05063360556960106,-0.001599687384441495,-0.019607681781053543,0.0031440076418220997,0.029374750331044197,0.06245490163564682,0.06913240253925323,0.7438509464263916,-0.7969565391540527,-0.12030187994241714,1.2739064693450928,0.1772521734237671,5.0216288566589355,0.7985934019088745,0.1718248426914215,0.09760748594999313,0.9854481816291809,0.08989214152097702,0.017811907455325127,0.21527154743671417,1.7418022155761719,7.400849342346191,-1.2968544960021973,0.14797519147396088,-1.1789264678955078,30.238527297973633,29.246021270751953,0.47185319662094116,6.865750789642334,1.7279613018035889,-1.6076496839523315,2.6321589946746826,7.114960193634033,10.002385139465332,-2.580658435821533,9.000545501708984,50.37604522705078,-2.9627034664154053,2.9081902503967285,4.890624523162842,45.170223236083984,-72.48719787597656,-0.7364461421966553,-4.051848888397217,-2.0884571075439453,3.9301397800445557,-5.602450847625732,9.282018661499023,164.28392028808594,-43.0687255859375,-123.96525573730469,105.22872924804688,-41.36060333251953,-39.9721565246582,-23.21442222595215,-20.687265396118164,98.00045776367188,46.959075927734375,-13.95691204071045,-5.426755428314209,20.64643669128418,-14.310998916625977,0.761763870716095,17.56402587890625,352.465576171875,114.13169860839844,-87.01036071777344,95.0856704711914,108.67445373535156,-94.73896789550781,-13.036602020263672,-62.83352279663086,31.327173233032227,22.841039657592773,-66.17259979248047,17.623802185058594,-55.51350402832031,35.297176361083984,-54.8241081237793,3.7426438331604004
7.0,-1.0678292373733156e-15,-1.6983438344087085e-15,-8.021179134953978e-16,4.7968834443858424e-14,-2.852126347596684e-11,1.4150669525037074e-10,1.587428677396474e-08,7.448827110678735e-10,-1.0105519088199344e-08,1.7428131826591198e-08,1.3399230169852672e-08,-1.0435812214382167e-08,-7.571773608106014e-08,2.809021282246249e-08,8.408988172448062e-09,-3.01990148443565e-08,0.0,2.037961440500436e-14,-1.1263533271496044e-14,7.856519932238418e-14,-2.936977985573859e-14,-1.1419330921396548e-13,7.234154681540206e-13,1.4964464389866095e-10,-7.815912361763822e-09,5.4438530128209095e-08,-4.898039662748488e-08,-1.0390476035126994e-07,8.603885959246327e-08,-7.010417846231576e-08,1.824043671661002e-08,2.1177108955328094e-09,0.0,-1.1890385139248831e-16,-3.206866208909189e-16,1.1426954090866894e-15,2.0158977171790972e-17,-9.7846242826799e-13,-4.254079293691815e-12,1.2153220270427756e-11,1.9069114343128746e-10,3.402677584141145e-10,1.427937545983582e-09,-1.78735595768309e-10,-1.189763426667767e-10,-4.8180477385528775e-09,6.871489488524674e-10,-4.1120391536253464e-09,0.0,-1.5124447511451547e-14,8.624834634869292e-16,-1.209919649549935e-14,3.666899479914422e-14,6.922498734180174e-14,-2.4175739535281515e-11,-3.609798848724921e-10,-6.242011352242116e-08,1.9120629701774305e-07,-5.8579320949547764e-08,8.844732946045042e-08,1.3238462770459591e-07,-1.4536230885653367e-08,4.561395261504231e-09,-6.60956445130978e-08,0.0,-7.826217164437762e-17,-1.052982655632079e-15,-4.82911535619365e-16,-2.072311421720324e-15,-1.545131752579698e-14,-2.122502520962577e-11,1.6712234027216333e-11,1.2736429688686712e-09,-1.3124099029759861e-10,-1.1207933470203102e-09,-8.790179695239431e-10,-7.657578460218417e-10,1.7718195799432124e-09,-7.11722958346428e-10,-3.951846627714417e-10
8.0,0.04055663198232651,0.012621462345123291,-0.0052341921254992485,0.03578035905957222,0.10422404855489731,0.15842856466770172,0.20344418287277222,0.3583070933818817,0.4031938314437866,-0.13856607675552368,-0.03436450660228729,-0.027840716764330864,0.004205063916742802,-0.015571912750601768,1.0200871229171753,-0.047563761472702026,0.7855302691459656,0.28851330280303955,0.37315833568573,0.6578396558761597,0.4353491961956024,0.12008631229400635,-0.1505700796842575,-0.1098991185426712,0.13495762646198273,0.27994194626808167,-0.13011279702186584,0.44356849789619446,-0.5391002297401428,0.5791393518447876,0.6177099347114563,0.59657883644104,10.345890998840332,29.317188262939453,3.2841908931732178,52.07821273803711,-15.96827220916748,-52.178653717041016,-50.156410217285156,5.543513774871826,-5.811574459075928,-4.880021095275879,21.70022201538086,-4.852908611297607,23.220014572143555,2.4280295372009277,-6.327686786651611,-2.4905991554260254,152.35415649414062,-15.820197105407715,-114.72779846191406,-18.6379451751709,-48.03843688964844,-66.70793151855469,-18.456369400024414,-25.683551788330078,-58.9470100402832,94.59447479248047,-23.130687713623047,4.974058628082275,25.62872314453125,-16.49498748779297,0.19644512236118317,-12.707001686096191,398.2188720703125,12.106237411499023,-102.23709869384766,-105.19144439697266,10.242132186889648,-49.063697814941406,-75.29207611083984,-46.03395080566406,94.50273132324219,5.63852071762085,50.7573127746582,-47.36473083496094,-22.71805191040039,-16.570886611938477,-23.803497314453125,-4.543498992919922
9.0,0.03652679920196533,-0.004946420434862375,-0.007362558040767908,-0.0008729082765057683,-0.0027427400927990675,-0.001204248983412981,-0.00010782184108393267,-0.0009073996334336698,0.001567888306453824,0.0001972817990463227,0.0038260705769062042,0.0010522828670218587,0.0003937227593269199,-0.005574298556894064,-0.0005629175575450063,-0.01673358492553234,0.8262426257133484,-0.05496828630566597,-0.00037874997360631824,-0.03612833097577095,2.1811923943459988e-05,-0.0065142251551151276,-0.001876204158179462,-0.04988565295934677,0.0023979460820555687,-0.020391836762428284,0.03673829883337021,0.027429306879639626,-0.2081558108329773,0.2649981677532196,0.037593819200992584,-0.17775236070156097,5.221187591552734,-0.8963993787765503,-2.639356851577759,0.24352474510669708,0.722143828868866,-0.5119109749794006,0.373872846364975,-0.7330141067504883,-0.43990492820739746,-0.04358353465795517,-0.29629501700401306,-0.1658920794725418,-0.6520110368728638,1.599023461341858,0.014536857604980469,-0.6120758056640625,111.02975463867188,-75.6658706665039,-117.15148162841797,5.587123394012451,-5.099847316741943,-61.99027633666992,-20.30258560180664,11.220332145690918,7.09193754196167,7.039990425109863,11.800370216369629,-7.044307231903076,11.050849914550781,-9.410679817199707,-1.4290285110473633,8.150850296020508,177.20957946777344,156.0098114013672,-127.4116439819336,-43.2260627746582,93.58273315429688,-4.355847358703613,-30.231290817260742,-24.904146194458008,58.466060638427734,-8.178435325622559,-17.280139923095703,30.462818145751953,2.485524892807007,24.5489444732666,-16.17720603942871,16.92364501953125
